4.159997 3.386823 5.405224e-09 -6.048371e-17
4.199996 3.411025 5.341259e-09 -7.127054e-17
4.239996 3.435272 5.273925e-09 -8.103890e-17
4.279996 3.459546 5.203673e-09 -8.990206e-17
4.319996 3.483827 5.130941e-09 -9.767745e-17
4.359996 3.508097 5.056108e-09 -1.044893e-16
4.399996 3.532339 4.979637e-09 -1.103805e-16
4.439996 3.556538 4.901905e-09 -1.151649e-16
4.479996 3.580680 4.823314e-09 -1.190717e-16
4.519996 3.604752 4.744232e-09 -1.220989e-16
4.559996 3.628744 4.664989e-09 -1.242582e-16
4.599996 3.652646 4.585886e-09 -1.256733e-16
4.639996 3.676448 4.507208e-09 -1.263651e-16
4.679996 3.700145 4.429196e-09 -1.264611e-16
4.719996 3.723729 4.352069e-09 -1.259936e-16
4.759996 3.747197 4.276008e-09 -1.250663e-16
4.799996 3.770544 4.201170e-09 -1.237270e-16
4.839996 3.793767 4.127681e-09 -1.220446e-16
4.879996 3.816865 4.055639e-09 -1.200714e-16
4.919996 3.839837 3.985124e-09 -1.178759e-16
4.959996 3.862680 3.916192e-09 -1.155026e-16
4.999996 3.885397 3.848880e-09 -1.129990e-16
5.039996 3.907986 3.783206e-09 -1.104064e-16
5.079996 3.930449 3.719177e-09 -1.077620e-16
5.119996 3.952786 3.656784e-09 -1.050932e-16
5.159996 3.974999 3.596010e-09 -1.024278e-16
5.199996 3.997090 3.536827e-09 -9.978759e-17
5.239995 4.019060 3.479203e-09 -9.719010e-17
5.279995 4.040911 3.423097e-09 -9.464900e-17
5.319995 4.062644 3.368468e-09 -9.217493e-17
5.359995 4.084262 3.315267e-09 -8.977473e-17
5.399995 4.105765 3.263450e-09 -8.745280e-17
5.439995 4.127158 3.212967e-09 -8.521057e-17
5.479995 4.148439 3.163773e-09 -8.304726e-17
5.519995 4.169611 3.115822e-09 -8.095982e-17
5.559995 4.190678 3.069069e-09 -7.894320e-17
5.599995 4.211638 3.023475e-09 -7.699068e-17
5.639995 4.232495 2.979005e-09 -7.509390e-17
5.679995 4.253250 2.935625e-09 -7.324294e-17
5.719995 4.273904 2.893307e-09 -7.142681e-17
5.759995 4.294459 2.852028e-09 -6.963323e-17
5.799995 4.314916 2.811770e-09 -6.784879e-17
5.839995 4.335279 2.772522e-09 -6.605912e-17
5.879995 4.355547 2.734277e-09 -6.425035e-17
5.919995 4.375725 2.697034e-09 -6.240681e-17
5.959995 4.395813 2.660800e-09 -6.051258e-17
5.999995 4.415816 2.625588e-09 -5.855433e-17
6.039995 4.435735 2.591415e-09 -5.651164e-17
6.079995 4.455574 2.558305e-09 -5.437257e-17
6.119995 4.475338 2.526288e-09 -5.212625e-17
6.159995 4.495029 2.495401e-09 -4.975608e-17
6.199995 4.514654 2.465681e-09 -4.724835e-17
6.239995 4.534217 2.437174e-09 -4.459435e-17
6.279994 4.553725 2.409923e-09 -4.180206e-17
6.319994 4.573185 2.383976e-09 -3.884509e-17
6.359994 4.592604 2.359385e-09 -3.574189e-17
6.399994 4.611991 2.336196e-09 -3.247457e-17
6.439994 4.631354 2.314451e-09 -2.906932e-17
6.479994 4.650702 2.294197e-09 -2.552279e-17
6.519994 4.670048 2.275479e-09 -2.184924e-17
6.559994 4.689402 2.258315e-09 -1.809596e-17
6.599994 4.708775 2.242717e-09 -1.426514e-17
6.639994 4.728180 2.228708e-09 -1.040571e-17
6.679994 4.747629 2.216278e-09 -6.558519e-18
6.719994 4.767136 2.205393e-09 -2.765374e-18
6.759994 4.786713 2.196027e-09 9.529137e-19
