15.600167 2.970904e-01 4.832987e-12 1.226175e-08 1.962037e-12 1.288282e-02 2.511224e-12
16.120178 2.927024e-01 3.071575e-12 -4.599267e-10 2.820084e-12 1.196180e-05 1.260683e-13
16.640190 2.749792e-01 4.209942e-12 6.961829e-11 2.201747e-12 2.375293e-03 1.628363e-12
17.160202 2.087752e-01 6.685580e-12 -2.358757e-09 1.440662e-12 5.760470e-02 4.393440e-12
17.680214 4.707583e-02 8.743884e-12 -2.785117e-09 1.077736e-12 2.264987e-01 6.803222e-12
18.200226 3.098979e-02 8.314989e-12 4.873086e-08 1.168882e-12 2.695851e-01 7.717151e-12
18.720238 2.143978e-01 6.229147e-12 7.144993e-08 1.497536e-12 9.975280e-02 6.278956e-12
19.240250 2.961993e-01 4.633994e-12 1.285512e-08 2.102165e-12 8.599053e-03 2.540155e-12
19.760262 2.905344e-01 3.011356e-12 2.078018e-10 3.066104e-12 4.299063e-07 2.841896e-14
20.280273 2.735204e-01 5.083493e-12 1.697858e-09 2.158478e-12 4.150352e-03 1.924301e-12
20.800285 1.968662e-01 5.893726e-12 -2.568046e-08 1.569548e-12 7.271128e-02 6.736932e-12
21.320297 3.225436e-02 1.090181e-11 -2.952632e-08 1.157180e-12 2.458957e-01 6.318427e-12
21.840309 4.666512e-02 1.108425e-11 -5.253950e-08 1.131918e-12 2.548612e-01 6.324626e-12
22.360321 2.289017e-01 6.634849e-12 1.481098e-08 1.502995e-12 8.139126e-02 6.351909e-12
22.880333 2.958761e-01 4.149242e-12 3.498857e-10 2.351506e-12 5.399019e-03 2.853075e-12
23.400345 2.893323e-01 3.373097e-12 1.824636e-10 3.010365e-12 4.677246e-09 3.611342e-15
23.920357 2.712392e-01 6.622807e-12 -8.303100e-09 2.116976e-12 6.827234e-03 2.038921e-12
24.440369 1.818693e-01 8.819620e-12 3.863401e-09 1.463076e-12 9.019688e-02 6.734799e-12
24.960381 1.894975e-02 8.217954e-12 1.540580e-07 1.265625e-12 2.627431e-01 1.161229e-11
25.480392 6.546886e-02 8.271231e-12 -2.096577e-08 1.287571e-12 2.363434e-01 1.110110e-11
26.000404 2.423652e-01 9.676521e-12 2.040343e-08 1.535926e-12 6.475351e-02 4.558861e-12
26.520416 2.954103e-01 3.870877e-12 -2.495901e-09 2.608894e-12 3.157400e-03 3.064377e-12
27.040428 2.881433e-01 3.362944e-12 7.292850e-10 3.558772e-12 3.282300e-06 1.489100e-13
27.560440 2.680494e-01 8.355601e-12 3.864211e-09 1.956124e-12 1.063830e-02 3.043398e-12
28.080452 1.643041e-01 1.462524e-11 2.252645e-08 1.376446e-12 1.098704e-01 5.372282e-12
28.600464 8.575732e-03 1.476540e-11 -6.090507e-08 1.227137e-12 2.762167e-01 1.027276e-11
29.120476 8.675777e-02 1.292956e-11 -2.366928e-09 1.330632e-12 2.151271e-01 1.040894e-11
29.640488 2.543426e-01 1.013644e-11 1.619385e-08 1.761156e-12 5.029408e-02 6.510334e-12
30.160500 2.947331e-01 4.188575e-12 1.850926e-09 3.000335e-12 1.684408e-03 2.878504e-12
30.680511 2.871943e-01 3.596355e-12 5.062810e-11 4.215859e-12 3.544140e-05 8.322749e-13
31.200523 2.627302e-01 6.890627e-12 -1.936042e-08 2.502529e-12 1.587267e-02 8.792660e-12
31.720535 1.444743e-01 9.603192e-12 1.698383e-08 1.822124e-12 1.314804e-01 1.730019e-11
32.240547 2.042353e-03 2.167675e-11 3.657713e-08 1.276726e-12 2.851594e-01 1.181380e-11
32.760559 1.094739e-01 2.242077e-11 -5.055934e-09 1.236885e-12 1.923988e-01 8.363661e-12
33.280571 2.645957e-01 6.030320e-12 -1.501210e-08 2.409108e-12 3.803813e-02 1.392956e-11
33.800583 2.940640e-01 6.199626e-12 -3.142578e-09 3.054689e-12 7.936803e-04 2.029329e-12
34.320595 2.860023e-01 3.401927e-12 9.722501e-10 5.794730e-12 1.570566e-04 3.182991e-12
34.840607 2.561902e-01 5.644563e-12 8.131161e-09 3.275368e-12 2.281883e-02 1.956191e-11
35.360619 1.231490e-01 1.576737e-11 -2.985579e-08 1.961483e-12 1.545923e-01 2.577354e-11
35.880630 1.427653e-05 9.837771e-12 8.125959e-08 1.912406e-12 2.892307e-01 3.768655e-11
36.400642 1.327210e-01 8.745250e-12 5.950227e-09 2.158334e-12 1.688762e-01 3.290881e-11
36.920654 2.726864e-01 1.022611e-11 9.413347e-09 2.750328e-12 2.792183e-02 1.577418e-11
37.440666 2.928525e-01 9.786493e-12 1.735479e-10 3.113621e-12 3.127427e-04 1.119153e-12
37.960678 2.852063e-01 3.701327e-12 4.331012e-09 8.175017e-12 4.653625e-04 9.369889e-12
38.480690 2.476112e-01 2.406307e-11 -2.939022e-08 3.000164e-12 3.170823e-02 2.109549e-11
39.000702 1.012420e-01 6.070557e-11 -4.406077e-08 1.297949e-12 1.783735e-01 7.224684e-12
39.520714 2.851549e-03 6.572756e-11 -1.145934e-07 1.195295e-12 2.883745e-01 1.075389e-11
40.040726 1.559594e-01 3.807656e-11 -4.185549e-08 1.945470e-12 1.451856e-01 2.460841e-11
40.560738 2.790183e-01 3.181721e-11 -1.911753e-09 2.194089e-12 1.981148e-02 6.965906e-12
41.080750 2.921015e-01 1.591637e-11 2.283662e-10 3.042016e-12 9.202105e-05 5.572679e-13
41.600761 2.841648e-01 8.589733e-12 4.871636e-09 1.118295e-11 1.094193e-03 2.143358e-11
42.120773 2.371217e-01 7.384671e-11 3.968187e-09 1.748321e-12 4.272355e-02 5.670351e-12
42.640785 7.923666e-02 2.866777e-11 7.634649e-08 3.612153e-12 2.019719e-01 8.068630e-11
43.160797 1.058511e-02 4.347756e-11 -3.344909e-08 3.044591e-12 2.821009e-01 7.743565e-11
43.680809 1.779509e-01 8.617208e-11 -3.482176e-08 1.786581e-12 1.225289e-01 1.600282e-11
44.200821 2.840045e-01 5.477234e-11 1.895905e-10 2.512501e-12 1.353554e-02 7.351007e-12
44.720833 2.911595e-01 2.469635e-11 8.885637e-10 4.376096e-12 1.555808e-05 5.569753e-13
45.240845 2.824536e-01 3.504317e-11 -5.375847e-09 1.225128e-11 2.212623e-03 3.480700e-11
45.760857 2.239045e-01 7.977747e-11 1.942424e-08 4.628957e-12 5.610030e-02 5.519566e-11
46.280869 5.817555e-02 7.804422e-11 2.705252e-08 4.520792e-12 2.245933e-01 1.187992e-10
46.800880 2.294030e-02 7.160852e-11 -1.726848e-08 4.487733e-12 2.708070e-01 1.315160e-10
47.320892 1.986515e-01 2.484364e-11 1.748405e-08 7.155912e-12 1.011099e-01 1.341256e-10
47.840904 2.876311e-01 5.187759e-11 6.175564e-09 8.152655e-12 8.828232e-03 4.303259e-11
48.360916 2.903144e-01 3.703590e-11 3.421001e-10 1.015173e-11 5.810469e-07 4.062239e-13
48.880928 2.803546e-01 1.166957e-10 -8.669262e-09 8.884586e-12 4.028173e-03 3.148416e-11
49.400940 2.086762e-01 1.127727e-11 -2.558622e-08 1.391968e-11 7.181718e-02 2.380280e-10
49.920952 3.905490e-02 3.308395e-10 -1.265536e-08 1.845909e-12 2.451169e-01 2.788122e-11
50.440964 3.937123e-02 3.376560e-10 -7.751019e-08 1.676591e-12 2.556653e-01 2.705533e-11
50.960976 2.173507e-01 9.198965e-11 -3.634168e-08 9.207537e-12 8.185349e-02 1.659354e-10
51.480988 2.897583e-01 2.255690e-11 -4.125482e-10 2.305973e-11 5.452352e-03 1.099117e-10
52.000999 2.895780e-01 5.291196e-11 3.764589e-10 2.759996e-11 3.420395e-09 1.021005e-13
52.521011 2.775525e-01 2.750019e-10 9.935984e-09 2.941169e-12 6.773158e-03 6.872279e-12
53.041023 1.909073e-01 2.923010e-10 1.078738e-08 1.083935e-11 8.988589e-02 2.090741e-10
53.561035 2.293007e-02 4.371121e-11 -6.536087e-08 1.682383e-11 2.627428e-01 5.724543e-10
54.081047 5.912201e-02 5.134215e-11 -1.420993e-10 1.723737e-11 2.363773e-01 5.526063e-10
54.601059 2.334490e-01 4.413111e-10 5.333305e-09 2.321225e-12 6.468827e-02 1.877666e-11
55.121071 2.909215e-01 1.446500e-11 -7.797272e-09 4.367751e-11 3.139429e-03 1.652924e-10
55.641083 2.889335e-01 6.730520e-11 8.310165e-10 7.270207e-11 3.400629e-06 8.956328e-12
56.161095 2.733955e-01 3.965913e-10 9.831034e-12 1.620294e-11 1.069814e-02 1.034060e-10
56.681107 1.713535e-01 8.773209e-10 -2.166501e-08 3.714851e-12 1.103186e-01 5.650163e-11
57.201118 1.058716e-02 8.261984e-10 -9.928892e-09 1.013328e-11 2.764651e-01 3.456256e-10
57.721130 8.126485e-02 6.905974e-10 -9.765392e-08 1.278551e-11 2.148399e-01 3.902064e-10
58.241142 2.475182e-01 4.614316e-10 -1.028354e-08 2.219127e-11 4.987998e-02 3.219949e-10
58.761154 2.915353e-01 1.013438e-10 -1.706094e-09 5.906615e-11 1.647953e-03 1.647778e-10
59.281166 2.883503e-01 6.672266e-11 -8.380499e-10 1.722752e-10 3.755112e-05 7.221963e-11
59.801178 2.675698e-01 2.150567e-10 3.300842e-08 8.296077e-11 1.609867e-02 7.169454e-10
60.321190 1.497846e-01 2.655305e-10 1.470064e-08 5.658732e-11 1.323568e-01 1.403767e-09
60.841202 2.780873e-03 1.408281e-09 -4.203216e-08 2.021471e-11 2.853566e-01 7.046399e-10
61.361214 1.048493e-01 1.560513e-09 1.613248e-08 1.424044e-11 1.914113e-01 3.916311e-10
61.881226 2.590341e-01 5.688462e-11 1.387029e-08 8.747480e-11 3.751491e-02 1.165106e-09
62.401237 2.918155e-01 3.512557e-10 1.087531e-09 5.549788e-11 7.629354e-04 1.054943e-10
62.921249 2.875124e-01 3.454920e-11 5.466949e-10 3.644565e-10 1.668570e-04 3.250918e-10
63.441261 2.604799e-01 1.139397e-10 -3.885236e-08 1.759168e-10 2.319534e-02 1.858106e-09
63.961273 1.270463e-01 1.244214e-09 2.615567e-08 7.517954e-11 1.558594e-01 2.060299e-09
64.481186 2.566762e-06 3.356664e-10 1.966918e-08 9.095352e-11 2.892702e-01 3.394812e-09
65.001099 1.289829e-01 9.362036e-11 -2.697081e-08 1.112949e-10 1.673520e-01 3.148253e-09
65.521011 2.686822e-01 7.191258e-10 3.343727e-08 1.104584e-10 2.735072e-02 1.272974e-09
66.040924 2.913083e-01 8.146517e-10 -8.631901e-10 3.151859e-11 2.929928e-04 3.599852e-11
66.560837 2.867862e-01 5.497550e-11 -2.160407e-09 6.700355e-10 4.933409e-04 1.032456e-09
67.080750 2.514763e-01 2.467880e-09 1.889914e-08 1.430246e-10 3.232062e-02 1.794643e-09
67.600662 1.038331e-01 6.156877e-09 6.535996e-09 7.941981e-12 1.797514e-01 1.923145e-10
68.120575 2.468934e-03 6.951316e-09 1.116752e-07 6.583115e-12 2.882176e-01 2.145644e-10
68.640488 1.528705e-01 4.143980e-09 -3.367844e-08 6.401224e-11 1.435610e-01 1.690678e-09
69.160400 2.759039e-01 3.319512e-09 2.131211e-08 3.101705e-11 1.929692e-02 2.953216e-10
69.680313 2.911335e-01 1.538769e-09 1.878122e-09 3.194102e-11 8.296350e-05 1.772612e-11
70.200226 2.857737e-01 7.388228e-10 2.718505e-09 1.014261e-09 1.155251e-03 2.400385e-09
70.720139 2.399888e-01 8.162089e-09 2.440241e-09 1.040124e-11 4.361909e-02 1.270416e-10
71.240051 8.074179e-02 1.581170e-09 -5.241698e-08 3.126570e-10 2.038046e-01 9.738762e-09
71.759964 1.009754e-02 2.864584e-09 -1.417672e-08 2.628825e-10 2.813015e-01 9.604231e-09
72.279877 1.755785e-01 8.740277e-09 4.358177e-08 8.125538e-11 1.207006e-01 1.882462e-09
72.799789 2.813352e-01 5.734393e-09 -7.725733e-09 9.989300e-11 1.310799e-02 7.548796e-10
73.319702 2.905867e-01 2.592919e-09 3.222433e-10 2.198620e-10 1.295187e-05 5.225329e-11
73.839615 2.841773e-01 4.223080e-09 -9.495590e-10 1.122859e-09 2.329710e-03 3.785490e-09
74.359528 2.263740e-01 7.502348e-09 -2.274407e-08 4.585613e-10 5.730787e-02 7.515641e-09
74.879440 5.898395e-02 1.108969e-08 1.015752e-08 3.342484e-10 2.263599e-01 1.112489e-08
75.399353 2.252775e-02 1.039195e-08 4.918492e-08 3.417266e-10 2.697117e-01 1.241976e-08
75.919266 1.967428e-01 1.126547e-09 3.739089e-10 7.518441e-10 9.948649e-02 1.640806e-08
76.439178 2.853820e-01 4.883216e-09 4.349117e-09 8.740546e-10 8.485294e-03 5.527364e-09
76.959091 2.900687e-01 4.056644e-09 5.804239e-10 1.031391e-09 3.633301e-07 4.206782e-11
77.479004 2.819418e-01 1.476972e-08 2.109671e-09 6.431132e-10 4.225353e-03 2.938439e-09
77.998917 2.105636e-01 7.567741e-10 7.591258e-09 1.536869e-09 7.329109e-02 2.885994e-08
78.518829 3.934330e-02 3.698329e-08 -6.360263e-08 1.533483e-10 2.468847e-01 5.092435e-09
79.038742 3.913872e-02 3.780546e-08 -1.792856e-09 1.479753e-10 2.539071e-01 4.976054e-09
79.558655 2.157239e-01 1.361940e-08 2.462937e-08 8.387703e-10 8.011622e-02 1.661402e-08
80.078568 2.879794e-01 1.427685e-09 -2.537636e-10 2.711893e-09 5.196724e-03 1.352922e-08
80.598480 2.895935e-01 5.872782e-09 6.611475e-10 3.484100e-09 1.414964e-08 2.829597e-11
81.118393 2.788767e-01 3.398247e-08 -1.070987e-08 6.675518e-11 7.080085e-03 3.640297e-10
81.638306 1.922589e-01 4.237621e-08 -4.939792e-09 9.176902e-10 9.179337e-02 1.947685e-08
82.158218 2.286066e-02 1.445169e-09 3.082316e-08 2.074380e-09 2.643670e-01 7.377300e-08
82.678131 5.911463e-02 1.843334e-09 1.792818e-08 2.129358e-09 2.344240e-01 7.133091e-08
83.198044 2.322283e-01 5.532457e-08 -4.161881e-08 6.300753e-11 6.318358e-02 1.025996e-09
83.717957 2.898528e-01 1.678006e-09 8.659211e-09 5.125299e-09 2.960267e-03 1.938913e-08
84.237869 2.891573e-01 7.388445e-09 8.768765e-10 9.695258e-09 4.628613e-06 1.429807e-09
84.757782 2.746018e-01 4.552004e-08 -3.548589e-09 2.351606e-09 1.116423e-02 1.691373e-08
85.277695 1.719371e-01 1.044443e-07 -2.748944e-09 5.608906e-10 1.123115e-01 1.261226e-08
85.797607 1.037103e-02 1.226160e-07 -4.278552e-08 6.987702e-10 2.773972e-01 2.589551e-08
86.317520 8.149503e-02 1.046595e-07 1.353035e-08 9.900116e-10 2.126572e-01 3.205350e-08
86.837433 2.464468e-01 4.750811e-08 7.187774e-09 3.297519e-09 4.857929e-02 4.974796e-08
87.357346 2.906152e-01 1.497116e-08 5.338691e-09 6.622089e-09 1.533660e-03 1.811775e-08
87.877258 2.887439e-01 6.696064e-09 1.307263e-09 2.342490e-08 4.489854e-05 1.078858e-08
88.397171 2.690533e-01 1.845198e-08 7.223658e-09 1.154928e-08 1.672381e-02 1.027699e-07
88.917084 1.498336e-01 1.598132e-08 -5.956806e-08 7.909981e-09 1.347586e-01 2.000424e-07
89.436996 2.603438e-03 1.420870e-07 -3.629662e-08 3.506643e-09 2.862605e-01 1.282728e-07
89.956909 1.052586e-01 1.725695e-07 -5.794355e-08 2.613174e-09 1.891313e-01 7.730006e-08
90.476822 2.579841e-01 3.035654e-09 -1.790183e-08 1.148997e-08 3.635717e-02 1.513843e-07
90.996735 2.909404e-01 4.983707e-08 4.486161e-09 5.524273e-09 6.970983e-04 1.025936e-08
91.516647 2.880037e-01 2.345869e-09 4.100554e-10 4.964842e-08 1.897560e-04 4.706385e-08
92.036560 2.613695e-01 2.500753e-08 7.069293e-09 2.247033e-08 2.405278e-02 2.409644e-07
92.556473 1.266347e-01 2.223950e-07 -2.456590e-09 7.903090e-09 1.582268e-01 2.186946e-07
93.076385 4.138012e-07 8.921027e-08 1.990081e-08 1.086989e-08 2.897042e-01 4.052309e-07
93.596298 1.296801e-01 1.053603e-08 4.424565e-08 1.473078e-08 1.649639e-01 4.131543e-07
94.116211 2.678124e-01 1.208115e-07 -3.115110e-10 1.245302e-08 2.639436e-02 1.408483e-07
94.636124 2.906730e-01 1.128125e-07 -6.717379e-10 2.241469e-09 2.602786e-04 2.555506e-09
95.156036 2.874027e-01 9.797941e-09 2.337173e-09 9.045063e-08 5.455216e-04 1.456221e-07
95.675949 2.517272e-01 3.899131e-07 8.013881e-09 1.507516e-08 3.344025e-02 1.918121e-07
96.195862 1.030306e-01 7.899365e-07 -1.796710e-08 2.153396e-09 1.825495e-01 6.146337e-08
96.715775 2.739088e-03 9.495755e-07 -5.909950e-08 4.247095e-10 2.877489e-01 1.490414e-08
97.235687 1.534003e-01 6.508816e-07 -1.884528e-08 5.231800e-09 1.410359e-01 1.377065e-07
97.755600 2.751909e-01 4.709844e-07 -1.587296e-09 1.910110e-09 1.854440e-02 1.837506e-08
98.275513 2.906910e-01 2.106713e-07 2.388907e-09 4.257830e-09 7.010365e-05 2.338297e-09
98.795425 2.864129e-01 1.258785e-07 4.965004e-09 1.337126e-07 1.258086e-03 3.272268e-07
99.315338 2.404467e-01 1.111377e-06 2.876648e-08 1.573540e-09 4.499020e-02 2.187231e-08
99.835251 7.972943e-02 8.414506e-08 -1.681640e-08 4.703220e-08 2.061243e-01 1.468349e-06
100.355164 1.069814e-02 1.886851e-07 4.007198e-08 4.137853e-08 2.804005e-01 1.504856e-06
100.875076 1.763074e-01 1.043280e-06 -1.166113e-09 1.714068e-08 1.181912e-01 4.003386e-07
101.394989 2.807353e-01 7.373691e-07 -7.346923e-09 1.931774e-08 1.251115e-02 1.459444e-07
101.914902 2.903124e-01 3.533407e-07 1.009725e-09 3.713069e-08 9.834064e-06 7.821582e-09
102.434814 2.848492e-01 6.698463e-07 -2.336291e-09 1.398793e-07 2.502856e-03 4.843210e-07
102.954727 2.262049e-01 8.001803e-07 2.742167e-08 7.778337e-08 5.901777e-02 1.291955e-06
103.474640 5.772349e-02 2.017161e-06 1.334584e-08 3.348434e-08 2.287160e-01 1.112144e-06
103.994553 2.348066e-02 1.954515e-06 -2.219923e-08 3.470767e-08 2.683063e-01 1.248030e-06
104.514465 1.971126e-01 4.882226e-08 -5.489882e-09 1.099890e-07 9.715921e-02 2.357547e-06
105.034378 2.844492e-01 5.515116e-07 4.212938e-09 1.398518e-07 8.051035e-03 8.584704e-07
105.554291 2.899407e-01 5.507813e-07 7.767414e-10 1.683333e-07 1.756808e-07 4.784876e-09
106.074203 2.826267e-01 2.227977e-06 -1.706947e-08 6.657774e-08 4.499292e-03 3.111167e-07
106.594116 2.099457e-01 2.479251e-07 -1.366437e-09 2.124294e-07 7.535390e-02 4.013503e-06
107.114029 3.812324e-02 4.570067e-06 2.047367e-08 3.991234e-08 2.490231e-01 1.350620e-06
107.633942 4.040103e-02 4.686141e-06 5.342668e-08 3.906187e-08 2.519279e-01 1.328367e-06
108.153854 2.161849e-01 2.470179e-06 -5.546569e-08 9.368385e-08 7.808776e-02 1.814814e-06
108.673767 2.875423e-01 1.053681e-07 1.859277e-08 4.006772e-07 4.883513e-03 1.924581e-06
109.193680 2.895907e-01 7.888818e-07 7.805085e-10 5.545182e-07 5.143036e-08 8.564922e-09
109.713593 2.794420e-01 4.849034e-06 -7.232181e-09 1.196802e-08 7.484332e-03 6.800301e-08
110.233505 1.912570e-01 7.105779e-06 2.376400e-08 8.777483e-08 9.410830e-02 1.870220e-06
110.753418 2.177348e-02 2.721269e-07 -6.633740e-08 2.983218e-07 2.658146e-01 1.057589e-05
111.273331 6.061722e-02 1.915671e-07 -3.712278e-08 3.098783e-07 2.321724e-01 1.025892e-05
111.793243 2.327053e-01 7.847460e-06 -3.697910e-09 1.525252e-08 6.128277e-02 2.491767e-07
112.313156 2.892247e-01 3.391256e-07 5.138186e-10 7.161473e-07 2.751978e-03 2.590275e-06
112.833069 2.892614e-01 9.604458e-07 6.817744e-10 1.518559e-06 6.554426e-06 2.653774e-07
113.352982 2.750586e-01 5.881097e-06 5.188914e-09 4.308531e-07 1.172626e-02 3.177011e-06
113.872894 1.706660e-01 1.367198e-05 1.785615e-08 1.437287e-07 1.148532e-01 3.300208e-06
114.392807 9.565826e-03 2.015120e-05 6.413444e-09 4.369726e-08 2.790773e-01 1.613396e-06
114.912720 8.323690e-02 1.759924e-05 -2.272967e-08 7.593941e-08 2.098922e-01 2.424883e-06
115.432632 2.468443e-01 5.303272e-06 -1.548767e-08 5.819252e-07 4.694627e-02 8.611431e-06
115.952545 2.900580e-01 2.550587e-06 7.691323e-09 8.683872e-07 1.406219e-03 2.252715e-06
116.472458 2.889344e-01 7.840001e-07 1.138806e-09 3.623140e-06 5.505617e-05 1.837640e-06
116.992371 2.690779e-01 1.595027e-06 2.873664e-09 1.827237e-06 1.750805e-02 1.654900e-05
117.512283 1.483553e-01 6.616539e-07 4.931786e-09 1.236819e-06 1.375879e-01 3.142847e-05
118.032196 2.179321e-03 1.446599e-05 8.373625e-08 6.854705e-07 2.869656e-01 2.506040e-05
118.552109 1.070926e-01 2.019034e-05 -3.966659e-08 5.535896e-07 1.861960e-01 1.626029e-05
119.072021 2.584256e-01 5.161475e-07 -2.681620e-09 1.697854e-06 3.501673e-02 2.181378e-05
119.591934 2.904643e-01 7.902117e-06 3.407830e-09 6.424410e-07 6.258316e-04 1.118784e-06
120.111847 2.882164e-01 1.734710e-07 9.605982e-10 7.574442e-06 2.191695e-04 7.673189e-06
120.631760 2.612936e-01 6.126164e-06 2.003134e-08 3.179111e-06 2.507272e-02 3.456927e-05
121.151672 1.247944e-01 4.263180e-05 3.286067e-08 8.656026e-07 1.611447e-01 2.398691e-05
121.671585 2.685055e-05 2.341219e-05 -5.963694e-08 1.375970e-06 2.896802e-01 5.094549e-05
122.191498 1.315138e-01 4.239084e-06 4.540165e-08 2.120119e-06 1.620064e-01 5.855914e-05
122.711411 2.677321e-01 2.198192e-05 -2.397120e-08 1.547295e-06 2.531340e-02 1.699856e-05
123.231323 2.903314e-01 1.731887e-05 4.957423e-09 1.847096e-07 2.263152e-04 1.940134e-07
123.751236 2.877267e-01 2.110717e-06 3.186399e-09 1.353381e-05 6.103294e-04 2.290245e-05
124.271149 2.514876e-01 6.715710e-05 7.674179e-09 1.684484e-06 3.468650e-02 2.166617e-05
124.791061 1.009787e-01 1.080665e-04 1.946009e-08 6.759907e-07 1.854174e-01 1.966789e-05
125.310974 3.251182e-03 1.376484e-04 -2.151916e-08 2.056637e-07 2.870370e-01 7.356230e-06
125.830887 1.551635e-01 1.090755e-04 2.196218e-08 3.965033e-07 1.381144e-01 1.025689e-05
126.350800 2.748545e-01 7.295491e-05 3.559506e-09 1.139487e-07 1.769884e-02 1.052292e-06
126.870712 2.903962e-01 3.184360e-05 3.965359e-09 7.816172e-07 5.766246e-05 3.933346e-07
127.390625 2.866642e-01 2.308258e-05 2.734529e-09 1.937401e-05 1.377363e-03 4.930083e-05
127.910538 2.395951e-01 1.637917e-04 -2.488160e-08 5.505871e-07 4.658594e-02 7.944796e-06
128.430634 7.763914e-02 2.756643e-06 6.000996e-08 7.485713e-06 2.089684e-01 2.341126e-04
128.950745 1.168494e-02 8.951710e-06 -4.124095e-08 6.829407e-06 2.790237e-01 2.466514e-04
129.470856 1.776891e-01 1.328310e-04 -8.825213e-09 3.643052e-06 1.154305e-01 8.413586e-05
129.990967 2.802087e-01 1.042698e-04 1.378689e-08 3.860750e-06 1.187047e-02 2.848522e-05
130.511078 2.900780e-01 5.304393e-05 9.071192e-09 6.519068e-06 7.092250e-06 1.169444e-06
131.031189 2.850977e-01 1.135851e-04 2.795558e-08 1.903753e-05 2.702683e-03 6.798684e-05
131.551300 2.250386e-01 8.875364e-05 -6.625221e-09 1.378422e-05 6.078103e-02 2.316999e-04
132.071411 5.571745e-02 3.718422e-04 7.867611e-08 3.329919e-06 2.310945e-01 1.104014e-04
132.591522 2.486715e-02 3.658801e-04 3.916072e-09 3.552896e-06 2.659074e-01 1.263744e-04
133.111633 1.984690e-01 4.168981e-06 2.360357e-08 1.704170e-05 9.455338e-02 3.585300e-04
133.631744 2.842312e-01 7.095178e-05 2.622117e-08 2.336254e-05 7.588648e-03 1.387458e-04
134.151855 2.896958e-01 8.253822e-05 2.880661e-08 2.759748e-05 6.710586e-08 4.823129e-07
134.671967 2.825263e-01 3.560826e-04 1.207217e-07 7.515326e-06 4.802263e-03 3.596523e-05
135.192078 2.082047e-01 7.289871e-05 1.121930e-07 3.092432e-05 7.733478e-02 5.884758e-04
135.712189 3.630665e-02 5.890291e-04 1.676784e-07 9.117662e-06 2.505307e-01 3.097575e-04
