0.000000 1.000000
0.520000 1.000129
1.040000 1.000503
1.559999 1.000247
2.079999 1.000618
2.599998 1.000884
3.119998 1.000148
3.639997 1.000074
4.159997 1.000181
4.679996 1.000261
5.199996 1.000535
5.719995 1.000860
6.239995 1.000915
6.759994 1.000498
7.279994 1.000421
7.799993 0.999748
8.320001 1.000246
8.840013 0.999328
9.360024 0.999786
9.880036 1.000037
10.400048 0.999704
10.920060 0.999423
11.440072 1.000260
11.960084 0.999796
12.480096 1.000353
13.000108 0.999869
13.520120 1.000819
14.040132 0.999754
14.560143 1.000294
15.080155 1.000214
15.600167 0.999985
16.120178 1.000645
16.640190 0.999526
17.160202 0.999664
17.680214 0.999731
18.200226 1.000611
18.720238 0.999770
19.240250 1.000400
19.760262 1.000849
20.280273 1.000338
20.800285 0.999484
21.320297 0.999659
21.840309 1.000067
22.360321 0.999674
22.880333 1.000052
23.400345 0.999654
23.920357 1.000308
24.440369 0.999585
24.960381 1.000080
25.480392 1.000483
26.000404 0.999957
26.520416 0.999941
27.040428 0.999669
27.560440 0.999207
28.080452 0.999726
28.600464 0.999822
29.120476 1.000594
29.640488 0.999744
30.160500 0.999978
30.680511 0.999639
31.200523 1.000549
31.720535 1.000242
32.240547 1.000286
32.760559 1.000172
33.280571 0.999229
33.800583 0.999443
34.320595 1.000767
34.840607 1.000124
35.360619 1.000225
35.880630 1.000661
36.400642 0.999968
36.920654 0.999790
37.440666 1.000428
37.960678 1.000345
38.480690 1.000124
39.000702 0.999581
39.520714 1.000056
40.040726 0.999831
40.560738 1.000329
41.080750 0.999754
41.600761 1.000014
42.120773 0.999468
42.640785 0.999708
43.160797 1.000181
43.680809 1.000018
44.200821 0.999896
44.720833 0.999857
45.240845 1.000608
45.760857 1.000277
46.280869 0.999753
46.800880 1.000688
47.320892 1.000103
47.840904 0.999320
48.360916 0.999910
48.880928 1.000364
49.400940 1.000108
49.920952 1.000163
50.440964 0.999520
50.960976 0.999446
51.480988 0.999767
52.000999 0.999906
52.521011 0.999517
53.041023 1.000797
53.561035 0.999997
54.081047 1.000328
54.601059 1.000405
55.121071 1.000312
55.641083 0.999899
56.161095 0.999495
56.681107 0.999662
57.201118 1.000003
57.721130 0.999919
58.241142 1.000235
58.761154 1.000300
59.281166 0.999839
59.801178 1.000354
60.321190 1.000220
60.841202 1.000747
61.361214 1.000367
61.881226 1.000458
62.401237 0.999671
62.921249 1.000549
63.441261 0.999886
63.961273 0.999962
64.481186 1.000967
65.001099 1.000518
65.521011 0.999630
66.040924 1.000603
66.560837 1.000387
67.080750 0.999226
67.600662 1.000229
68.120575 0.999825
68.640488 1.000091
69.160400 0.999951
69.680313 0.999732
70.200226 1.000207
70.720139 0.999863
71.240051 0.999676
71.759964 1.000665
72.279877 1.000103
72.799789 1.000157
73.319702 0.999883
73.839615 1.000437
74.359528 0.999811
74.879440 0.999868
75.399353 1.000606
75.919266 0.999431
76.439178 0.999867
76.959091 0.999911
77.479004 1.000513
77.998917 0.999638
78.518829 0.999844
79.038742 1.000176
79.558655 0.999645
80.078568 1.000108
80.598480 0.999910
81.118393 1.000274
81.638306 0.999622
82.158218 0.999474
82.678131 1.000341
83.198044 0.999809
83.717957 0.999376
84.237869 0.999906
84.757782 1.000108
85.277695 0.999868
85.797607 1.000693
86.317520 0.999637
86.837433 0.999702
87.357346 0.999811
87.877258 0.999824
88.397171 0.999381
88.917084 0.999851
89.436996 0.999909
89.956909 0.999769
90.476822 1.000528
90.996735 0.999855
91.516647 1.000624
92.036560 1.000080
92.556473 1.000339
93.076385 0.999869
93.596298 0.999434
94.116211 0.999440
94.636124 1.000679
95.156036 1.000304
95.675949 1.000581
96.195862 0.999471
96.715775 0.999825
97.235687 1.000300
97.755600 0.999492
98.275513 0.999789
98.795425 1.000186
99.315338 0.999417
99.835251 1.000374
100.355164 1.000130
100.875076 0.999932
101.394989 0.999624
101.914902 0.999918
102.434814 1.000299
102.954727 1.000123
103.474640 1.000352
103.994553 0.999871
104.514465 1.000271
105.034378 1.000672
105.554291 0.999943
106.074203 1.000175
106.594116 1.000002
107.114029 1.000041
107.633942 0.999803
108.153854 0.999623
108.673767 0.999482
109.193680 0.999948
109.713593 1.000048
110.233505 1.000118
110.753418 1.000735
111.273331 0.999668
111.793243 0.999763
112.313156 0.999632
112.833069 0.999931
113.352982 0.999804
113.872894 1.000125
114.392807 0.999315
114.912720 0.999594
115.432632 0.999464
115.952545 1.000056
116.472458 0.999817
116.992371 0.999834
117.512283 0.999366
118.032196 0.999765
118.552109 0.999779
119.072021 0.999580
119.591934 1.000070
120.111847 1.000704
120.631760 1.000002
121.151672 1.000256
121.671585 0.999879
122.191498 0.999381
122.711411 0.999790
123.231323 1.000693
123.751236 1.000035
124.271149 1.000128
124.791061 0.999653
125.310974 0.999700
125.830887 1.000227
126.350800 1.000242
126.870712 0.999882
127.390625 1.000006
127.910538 0.999575
128.430634 0.999905
128.950745 0.999735
129.470856 1.000372
129.990967 1.000524
130.511078 0.999997
131.031189 0.999651
131.551300 1.000171
132.071411 0.999901
132.591522 1.000378
133.111633 0.999892
133.631744 0.999962
134.151855 1.000161
134.671967 0.999845
135.192078 0.999967
135.712189 1.000016
136.232300 1.000040
136.752411 1.000020
137.272522 0.999792
137.792633 1.000160
138.312744 1.000038
138.832855 0.999984
139.352966 1.000248
139.873077 1.000197
140.393188 0.999977
140.913300 0.999979
141.433411 1.000017
141.953522 0.999978
142.473633 1.000008
142.993744 1.000058
143.513855 1.000031
144.033966 1.000031
144.554077 1.000043
145.074188 1.000013
145.594299 1.000052
146.114410 1.000279
146.634521 1.000358
147.154633 1.000109
147.674744 1.000099
148.194855 1.000031
148.714966 1.000042
149.235077 1.000128
149.755188 1.000167
150.275299 1.000695
150.795410 1.000509
151.315521 1.000089
151.835632 1.000032
152.355743 1.000056
152.875854 1.000072
153.395966 0.999755
153.916077 0.999741
154.436188 1.000165
154.956299 1.000024
155.476410 1.000046
155.996521 1.000079
156.516632 0.999904
157.036743 1.000616
157.556854 1.000516
158.076965 0.999803
158.597076 0.999999
159.117188 1.000067
159.637299 1.000085
160.157410 0.999964
160.677521 1.000735
161.197632 1.000918
161.717743 1.000180
162.237854 1.000026
162.757965 1.000066
163.278076 1.000079
163.798187 1.000232
164.318298 0.999978
164.838409 0.999988
165.358521 1.000284
165.878632 1.000075
166.398743 1.000075
166.918854 1.000060
167.438965 1.000180
167.959076 1.000548
168.479187 1.000444
168.999298 1.000050
169.519409 1.000089
170.039520 1.000083
170.559631 1.000059
171.079742 1.000017
171.599854 1.000214
172.119965 1.000228
172.640076 1.000068
173.160187 1.000077
173.680298 1.000088
174.200409 1.000143
174.720520 1.000511
175.240631 1.000332
175.760742 1.000009
176.280853 1.000226
176.800964 1.000083
177.321075 1.000096
177.841187 1.000262
178.361298 1.000485
178.881409 1.001283
179.401520 1.000746
179.921631 1.000245
180.441742 1.000085
180.961853 1.000107
181.481964 1.000204
182.002075 0.999734
182.522186 0.999991
183.042297 1.000588
183.562408 1.000145
184.082520 1.000097
184.602631 1.000128
185.122742 0.999997
185.642853 1.000491
186.162964 1.000226
186.683075 0.999901
187.203186 1.000059
187.723297 1.000114
188.243408 1.000148
188.763519 1.000012
189.283630 1.000971
189.803741 1.001188
190.323853 1.000138
190.843964 1.000077
191.364075 1.000111
191.884186 1.000144
192.404297 1.000367
192.924408 1.000022
193.444519 1.000206
193.964630 1.000437
194.484741 1.000118
195.004852 1.000114
195.524963 1.000112
196.045074 1.000692
196.565186 1.000211
197.085297 1.000358
197.605408 1.000312
198.125519 1.000145
198.645630 1.000124
199.165741 1.000007
199.685852 1.000548
200.205963 1.001011
200.726074 1.000884
201.246185 1.000365
201.766296 1.000173
202.286407 1.000142
202.806519 1.000072
203.326630 1.000083
203.846741 1.001752
204.366852 1.001146
204.886963 1.000435
205.407074 1.000247
205.927185 1.000282
206.447296 1.000729
206.967407 1.001330
207.487518 1.000861
208.007629 1.001129
208.527740 1.000532
209.047852 1.000371
209.567963 1.000530
210.088074 1.000852
210.608185 1.001138
211.128296 1.001408
211.648407 1.000867
212.168518 1.000586
212.688629 1.000490
213.208740 1.000619
213.728851 1.000914
214.248962 1.001476
214.769073 1.001243
215.289185 1.001004
215.809296 1.000618
216.329407 1.000610
216.849518 1.000772
217.369629 1.001323
217.889740 1.001650
218.409851 1.001474
218.929962 1.000931
219.450073 1.000734
219.970184 1.000715
220.490295 1.000932
221.010406 1.001425
221.530518 1.001812
222.050629 1.001450
222.570740 1.001070
223.090851 1.000814
223.610962 1.000837
224.131073 1.001202
224.651184 1.001554
225.171295 1.001819
225.691406 1.001427
226.211517 1.001059
226.731628 1.000958
227.251740 1.001038
227.771851 1.001354
228.291962 1.001775
228.812073 1.001757
229.332184 1.001538
229.852295 1.001156
230.372406 1.001087
230.892517 1.001235
231.412628 1.001512
231.932739 1.001916
232.452850 1.001945
232.972961 1.001588
233.493073 1.001334
234.013184 1.001244
234.533295 1.001331
235.053406 1.001620
235.573517 1.002009
236.093628 1.001980
236.613739 1.001779
237.133850 1.001505
237.653961 1.001407
238.174072 1.001487
238.694183 1.001659
239.214294 1.002075
239.734406 1.002299
240.254517 1.001883
240.774628 1.001581
241.294739 1.001470
241.814850 1.001644
242.334961 1.001841
242.855072 1.002252
243.375183 1.002408
243.895294 1.002024
244.415405 1.001735
244.935516 1.001628
245.455627 1.001728
245.975739 1.001934
246.495850 1.002452
247.015961 1.002402
247.536072 1.002137
248.056183 1.001907
248.576294 1.001761
249.096405 1.001809
249.616516 1.002149
250.136627 1.002437
250.656738 1.002535
251.176849 1.002311
251.696960 1.002060
252.217072 1.001853
252.737183 1.001955
253.257294 1.002277
253.777405 1.002589
254.297516 1.002625
254.817627 1.002335
255.337738 1.002149
255.857849 1.001981
256.377655 1.002057
256.897369 1.002344
257.417084 1.002730
257.936798 1.002745
258.456512 1.002560
258.976227 1.002244
259.495941 1.002124
260.015656 1.002186
260.535370 1.002421
261.055084 1.002774
261.574799 1.002830
262.094513 1.002656
262.614227 1.002462
263.133942 1.002247
263.653656 1.002285
264.173370 1.002476
264.693085 1.002780
265.212799 1.002855
265.732513 1.002751
266.252228 1.002515
266.771942 1.002381
267.291656 1.002418
267.811371 1.002562
268.331085 1.002832
268.850800 1.002998
269.370514 1.002867
269.890228 1.002628
270.409943 1.002489
270.929657 1.002472
271.449371 1.002662
271.969086 1.002972
272.488800 1.003055
273.008514 1.003028
273.528229 1.002766
274.047943 1.002609
274.567657 1.002637
275.087372 1.002705
275.607086 1.002912
276.126801 1.003196
276.646515 1.003160
277.166229 1.003001
277.685944 1.002761
278.205658 1.002734
278.725372 1.002825
279.245087 1.003041
279.764801 1.003241
280.284515 1.003379
280.804230 1.003175
281.323944 1.002846
281.843658 1.002797
282.363373 1.002948
282.883087 1.003104
283.402802 1.003490
283.922516 1.003395
284.442230 1.003141
284.961945 1.002930
285.481659 1.002892
286.001373 1.002998
286.521088 1.003267
287.040802 1.003461
287.560516 1.003342
288.080231 1.003237
288.599945 1.003065
289.119659 1.003035
289.639374 1.003121
290.159088 1.003344
290.678802 1.003585
291.198517 1.003546
291.718231 1.003292
292.237946 1.003149
292.757660 1.003142
293.277374 1.003289
293.797089 1.003459
294.316803 1.003623
294.836517 1.003507
295.356232 1.003425
295.875946 1.003236
296.395660 1.003275
296.915375 1.003245
297.435089 1.003540
297.954803 1.003691
298.474518 1.003652
298.994232 1.003479
299.513947 1.003367
300.033661 1.003378
300.553375 1.003445
301.073090 1.003515
301.592804 1.003719
302.112518 1.003727
302.632233 1.003608
303.151947 1.003490
303.671661 1.003393
304.191376 1.003449
304.711090 1.003636
305.230804 1.003745
305.750519 1.003842
306.270233 1.003676
306.789948 1.003537
307.309662 1.003497
307.829376 1.003607
308.349091 1.003764
308.868805 1.003867
309.388519 1.003882
309.908234 1.003837
310.427948 1.003654
310.947662 1.003598
311.467377 1.003687
311.987091 1.003821
312.506805 1.004010
313.026520 1.003969
313.546234 1.003890
314.065948 1.003698
314.585663 1.003742
315.105377 1.003783
315.625092 1.003846
316.144806 1.004065
316.664520 1.004065
317.184235 1.003979
317.703949 1.003787
318.223663 1.003890
318.743378 1.003825
319.263092 1.004020
319.782806 1.004082
320.302521 1.004176
320.822235 1.003950
321.341949 1.003940
321.861664 1.003889
322.381378 1.003944
322.901093 1.004096
323.420807 1.004265
323.940521 1.004243
324.460236 1.004151
324.979950 1.004012
325.499664 1.003903
326.019379 1.004044
326.539093 1.004123
327.058807 1.004239
327.578522 1.004381
328.098236 1.004273
328.617950 1.004173
329.137665 1.004014
329.657379 1.004069
330.177094 1.004169
330.696808 1.004362
331.216522 1.004438
331.736237 1.004355
332.255951 1.004305
332.775665 1.004184
333.295380 1.004199
333.815094 1.004250
334.334808 1.004341
334.854523 1.004501
335.374237 1.004415
335.893951 1.004263
336.413666 1.004233
336.933380 1.004235
337.453094 1.004344
337.972809 1.004484
338.492523 1.004538
339.012238 1.004457
339.531952 1.004417
340.051666 1.004308
340.571381 1.004342
341.091095 1.004333
341.610809 1.004532
342.130524 1.004579
342.650238 1.004576
343.169952 1.004454
343.689667 1.004418
344.209381 1.004391
344.729095 1.004429
345.248810 1.004590
345.768524 1.004616
346.288239 1.004670
346.807953 1.004584
347.327667 1.004543
347.847382 1.004483
348.367096 1.004519
348.886810 1.004662
349.406525 1.004686
349.926239 1.004772
350.445953 1.004679
350.965668 1.004586
351.485382 1.004501
352.005096 1.004613
352.524811 1.004683
353.044525 1.004867
353.564240 1.004847
354.083954 1.004797
354.603668 1.004667
355.123383 1.004640
355.643097 1.004711
356.162811 1.004738
356.682526 1.004854
357.202240 1.004921
357.721954 1.004837
358.241669 1.004783
358.761383 1.004743
359.281097 1.004713
359.800812 1.004804
360.320526 1.004866
360.840240 1.005059
361.359955 1.004902
361.879669 1.004753
362.399384 1.004867
362.919098 1.004836
363.438812 1.004899
363.958527 1.005031
364.478241 1.005069
364.997955 1.005008
365.517670 1.004935
366.037384 1.004850
366.557098 1.004911
367.076813 1.004992
367.596527 1.005043
368.116241 1.005027
368.635956 1.005082
369.155670 1.004963
369.675385 1.004953
370.195099 1.004927
370.714813 1.005064
371.234528 1.005121
371.754242 1.005109
372.273956 1.005139
372.793671 1.005137
373.313385 1.005054
373.833099 1.005046
374.352814 1.005051
374.872528 1.005191
375.392242 1.005235
375.911957 1.005157
376.431671 1.005179
376.951385 1.005052
377.471100 1.005042
377.990814 1.005152
378.510529 1.005159
379.030243 1.005284
379.549957 1.005205
380.069672 1.005293
380.589386 1.005177
381.109100 1.005192
381.628815 1.005160
382.148529 1.005327
382.668243 1.005320
383.187958 1.005353
383.707672 1.005383
384.227386 1.005228
384.747101 1.005166
385.266815 1.005306
385.786530 1.005302
386.306244 1.005487
386.825958 1.005452
387.345673 1.005412
387.865387 1.005265
388.385101 1.005290
